STATE_NAME,likes_Mean,retweet_count_Mean,user_followers_count_Mean,TextBlob_Subjectivity_Mean,TextBlob_Polarity_Mean,likes_Skewness,retweet_count_Skewness,user_followers_count_Skewness,TextBlob_Subjectivity_Skewness,TextBlob_Polarity_Skewness,likes_Median,retweet_count_Median,user_followers_count_Median,TextBlob_Subjectivity_Median,TextBlob_Polarity_Median,likes_Variance,retweet_count_Variance,user_followers_count_Variance,TextBlob_Subjectivity_Variance,TextBlob_Polarity_Variance,likes_Std,retweet_count_Std,user_followers_count_Std,TextBlob_Subjectivity_Std,TextBlob_Polarity_Std,likes_0_1_quant,retweet_count_0_1_quant,user_followers_count_0_1_quant,TextBlob_Subjectivity_0_1_quant,TextBlob_Polarity_0_1_quant,likes_0_9_quant,retweet_count_0_9_quant,user_followers_count_0_9_quant,TextBlob_Subjectivity_0_9_quant,TextBlob_Polarity_0_9_quant
Michigan,1.5106870229007634,0.5625954198473282,3119.102290076336,0.3899211549824827,0.05561258273494783,18.388423831727703,26.37001342524316,20.032387761957242,0.1535365748349708,0.09236626498033552,0.0,0.0,817.0,0.4125,0.0,50.21646324039674,20.35016590952829,238045963.2194753,0.09773594187479578,0.07793022447023248,7.086357543928809,4.51111581646141,15428.73822512636,0.3126274809974257,0.27915985468944576,0.0,0.0,23.0,0.0,-0.25,3.0,1.0,4244.0,0.812638888888889,0.4
Minnesota,1.3496143958868894,0.32390745501285345,1858.469151670951,0.37178616382240603,0.04996811626422952,12.475725582211618,7.441470214446677,23.38274085768773,0.21833538062586352,0.1461737409839848,0.0,0.0,496.0,0.4,0.0,25.9702765563948,1.5757726143330264,70591752.46815921,0.09901876101043915,0.07977680464358776,5.096104056668663,1.2552978189788375,8401.889815283179,0.31467246624139067,0.28244787951689027,0.0,0.0,46.0,0.0,-0.25187499999999996,3.0,1.0,4299.600000000011,0.7900000000000001,0.4
Mississippi,3.0357142857142856,1.0119047619047619,837.9285714285714,0.38427546541704705,0.015649024716307875,4.228196537936031,8.186193592049662,3.8112243690805716,0.005117352179706735,-0.7036832703981669,0.0,0.0,227.0,0.4,0.0,101.23967297762476,30.542025243832462,3344615.4165232363,0.07243401066599234,0.05186619550844111,10.061792731796096,5.526483985666878,1828.828974104259,0.2691356733433759,0.22774151028839937,0.0,0.0,11.0,0.0,-0.2765646258503401,3.0,1.0,1862.4000000000005,0.7072916666666667,0.3
Missouri,2.939038686987104,0.7936694021101993,3229.749120750293,0.34304927490229364,0.04859818058499184,16.02183014251684,15.536058660675039,7.3317250421641535,0.38145530659932475,0.14640719973420385,0.0,0.0,598.0,0.34375,0.0,992.3483920325399,58.4221664492621,135190001.13182142,0.10256063251116931,0.08042836396817567,31.501561739579515,7.643439438450605,11627.123510646192,0.3202508899459443,0.2835989491662049,0.0,0.0,45.0,0.0,-0.225,2.0,1.0,4394.200000000005,0.7633333333333344,0.4928943452380956
Montana,0.8283582089552238,0.31343283582089554,2774.9328358208954,0.3834463998549819,0.01873250540228152,4.982883884909389,4.665185961500603,2.037947340854823,0.13673096290409387,-0.5043053123813254,0.0,0.0,1272.0,0.42708333333333326,0.0,4.0079115699697,0.9686903826731006,19642166.634552795,0.08251394031372686,0.08752402885074052,2.001976915443757,0.9842206981531635,4431.948401612184,0.28725239827323784,0.29584460253778594,0.0,0.0,30.0,0.0,-0.3508333333333333,2.700000000000003,1.0,7014.0,0.7285,0.4586979166666667
Nebraska,0.5656108597285068,0.2081447963800905,2475.995475113122,0.31743361758067645,0.07695151151952623,2.229062475930702,9.32855008779905,9.895057915770858,0.4534874207333186,0.3573113284632474,0.0,0.0,515.0,0.325,0.0,0.9559029206088033,0.7564788153023453,140156133.6772522,0.10052583169213158,0.0630913732592279,0.9777028795134048,0.8697579061453511,11838.755579758043,0.31705808882936826,0.25117996189829295,0.0,0.0,13.0,0.0,-0.1333333333333333,2.0,1.0,3124.0,0.75,0.4166666666666666
Nevada,3.1528046421663443,1.7321083172147003,11163.020309477757,0.33777985543724814,0.05763737883930933,13.524895507762228,5.843486945158533,6.211265878415371,0.4074237204174879,-0.06350573442132332,0.0,0.0,587.5,0.325,0.0,206.70460490468287,48.26214327576812,2793282842.1631875,0.10261636802276675,0.0775041343602499,14.37722521575992,6.947096031851591,52851.51693341628,0.32033789663848194,0.27839564357268576,0.0,0.0,33.0,0.0,-0.2,5.0,2.0,10062.7,0.7655555555555557,0.46348366477272773
New Hampshire,2.941798941798942,1.0158730158730158,2702.100529100529,0.2647963637381627,0.04311012103588161,13.056716143693544,13.481271324374891,3.9107975259759247,0.7704370432662648,0.3061104558442625,0.0,0.0,286.0,0.1888888888888888,0.0,512.4380839806367,88.76038500506567,37185195.537712485,0.07950424550878177,0.06027076067518958,22.637095307937297,9.42127300342505,6097.96650841184,0.28196497213090455,0.24550104006946605,0.0,0.0,50.400000000000006,0.0,-0.1533333333333333,2.200000000000017,1.0,10225.0,0.6533333333333337,0.29750000000000004
New Jersey,6.993136219640972,3.191129883843717,9004.17106652587,0.3327151751841656,0.05797282389885205,15.038485318783316,19.961246237477823,7.024020514390354,0.4843034109466387,0.11554719434820354,0.0,0.0,601.5,0.3185185185185185,0.0,2606.200164168443,1076.5889122990206,1853822078.7377558,0.0988307852413861,0.08409915412871066,51.0509565450878,32.81141435993,43056.03417336246,0.3143736395459805,0.28999854159755817,0.0,0.0,50.0,0.0,-0.25,3.0,1.0,11053.0,0.7857142857142857,0.45
New Mexico,1.3066037735849056,0.3915094339622642,2770.3915094339623,0.3359094945061926,0.03547613102401944,12.061458358412319,4.764238674518014,7.972321585988535,0.5562652338929448,-0.08999964163393341,0.0,0.0,735.5,0.275,0.0,49.32261021192886,1.253576857730484,79546781.11139676,0.12045391040063272,0.07664779534451849,7.023005781852159,1.1196324654682375,8918.900218715127,0.34706470635982667,0.27685338239674534,0.0,0.0,49.70000000000001,0.0,-0.25,2.0,1.0,6052.9,0.8888888888888888,0.3483333333333334
